filepath,label,split,class_id,predicted_class_id,predicted_label,confidence
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (442).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.578449
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (443).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.29232576
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (444).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.41063854
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (445).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.67104083
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (446).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.6235004
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (447).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.525881
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (448).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.3757008
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (449).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.45670208
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (450).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.614146
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (451).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.44583878
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (452).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.57710123
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (453).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.42284498
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (454).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.69911194
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (455).jpeg,Mosaic sugarcane,val,15,17,RedRust sugarcane,0.25296998
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (456).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.43613532
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (457).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.47110406
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (458).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.31557733
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (459).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.5599112
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (460).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.3841832
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (461).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.32683405
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (462).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.4775033
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (5).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.47651985
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (6).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.3574899
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (7).jpeg,Mosaic sugarcane,val,15,33,Yellow Rust Sugarcane,0.33447826
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (8).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.5942138
R:\Developments\ARIS\Disease\Validation\Mosaic sugarcane\mosaic (9).jpeg,Mosaic sugarcane,val,15,15,Mosaic sugarcane,0.4054438
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_1.jpg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.71892
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_10.jpg,pink bollworm in cotton,val,42,36,bollworm on Cotton,0.46036378
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_11.jpg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.80847526
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_12.jpg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.42321384
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_13.jpg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.898453
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_14.jpg,pink bollworm in cotton,val,42,36,bollworm on Cotton,0.6581281
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_2.jpg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.85392123
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_25.jpg,pink bollworm in cotton,val,42,36,bollworm on Cotton,0.5280767
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_3.jpg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.7214977
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_30.jpg,pink bollworm in cotton,val,42,36,bollworm on Cotton,0.6932513
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_35.jpeg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.88001853
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_37.jpg,pink bollworm in cotton,val,42,36,bollworm on Cotton,0.2189285
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_38.jpg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.6544044
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_39.jpg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.5714392
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_4.jpg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.42869273
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_40.jpg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.6421402
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_41.jpg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.7234556
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_42.jpg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.74919844
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_44.jpg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.75990295
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_45.jpg,pink bollworm in cotton,val,42,36,bollworm on Cotton,0.5309718
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_46.jpg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.3833805
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_48.jpg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.6915235
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_49.jpg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.32073176
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_5.jpg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.6293085
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_6.jpeg,pink bollworm in cotton,val,42,36,bollworm on Cotton,0.4192127
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_7.jpeg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.6476602
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_8.jpg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.38157687
R:\Developments\ARIS\Disease\Validation\pink bollworm in cotton\Image_9.jpg,pink bollworm in cotton,val,42,42,pink bollworm in cotton,0.7270481
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_1.jpg,red cotton bug,val,43,43,red cotton bug,0.9531246
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_10.jpg,red cotton bug,val,43,43,red cotton bug,0.8731258
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_11.jpg,red cotton bug,val,43,43,red cotton bug,0.932689
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_12.jpg,red cotton bug,val,43,43,red cotton bug,0.7534411
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_13.jpg,red cotton bug,val,43,43,red cotton bug,0.83884734
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_14.jpg,red cotton bug,val,43,43,red cotton bug,0.7713227
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_15.jpg,red cotton bug,val,43,43,red cotton bug,0.892648
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_16.jpg,red cotton bug,val,43,43,red cotton bug,0.900825
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_17.jpg,red cotton bug,val,43,43,red cotton bug,0.8812129
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_18.jpg,red cotton bug,val,43,43,red cotton bug,0.6314621
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_19.jpg,red cotton bug,val,43,43,red cotton bug,0.88053244
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_2.JPG,red cotton bug,val,43,43,red cotton bug,0.95759344
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_20.jpg,red cotton bug,val,43,43,red cotton bug,0.63377553
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_21.jpg,red cotton bug,val,43,43,red cotton bug,0.80263025
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_22.jpg,red cotton bug,val,43,43,red cotton bug,0.9365408
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_23.jpg,red cotton bug,val,43,43,red cotton bug,0.69054574
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_24.jpg,red cotton bug,val,43,43,red cotton bug,0.69102174
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_25.jpg,red cotton bug,val,43,43,red cotton bug,0.39028835
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_26.jpg,red cotton bug,val,43,43,red cotton bug,0.708602
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_27.jpg,red cotton bug,val,43,43,red cotton bug,0.594075
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_28.jpg,red cotton bug,val,43,43,red cotton bug,0.25104153
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_29.jpg,red cotton bug,val,43,43,red cotton bug,0.4328072
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_3.jpg,red cotton bug,val,43,43,red cotton bug,0.9616478
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_30.jpg,red cotton bug,val,43,43,red cotton bug,0.80869055
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_31.jpg,red cotton bug,val,43,43,red cotton bug,0.78164893
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_32.jpg,red cotton bug,val,43,43,red cotton bug,0.6588189
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_33.jpg,red cotton bug,val,43,43,red cotton bug,0.7714717
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_34.jpg,red cotton bug,val,43,43,red cotton bug,0.5598979
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_35.jpg,red cotton bug,val,43,43,red cotton bug,0.9004405
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_36.jpg,red cotton bug,val,43,43,red cotton bug,0.9511201
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_37.jpg,red cotton bug,val,43,43,red cotton bug,0.85908455
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_38.jpg,red cotton bug,val,43,43,red cotton bug,0.7942109
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_39.jpg,red cotton bug,val,43,43,red cotton bug,0.26786554
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_4.jpg,red cotton bug,val,43,43,red cotton bug,0.8787589
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_40.JPG,red cotton bug,val,43,43,red cotton bug,0.95865756
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_41.jpg,red cotton bug,val,43,43,red cotton bug,0.83263844
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_42.jpg,red cotton bug,val,43,43,red cotton bug,0.5288577
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_5.jpg,red cotton bug,val,43,43,red cotton bug,0.8995946
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_6.jpg,red cotton bug,val,43,43,red cotton bug,0.54722637
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_69.jpg,red cotton bug,val,43,43,red cotton bug,0.750127
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_7.jpg,red cotton bug,val,43,43,red cotton bug,0.7715127
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_70.jpg,red cotton bug,val,43,43,red cotton bug,0.9673905
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_8.jpg,red cotton bug,val,43,43,red cotton bug,0.88687944
R:\Developments\ARIS\Disease\Validation\red cotton bug\Image_9.jpg,red cotton bug,val,43,43,red cotton bug,0.91674393
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\0.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.46232104
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\1.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.503929
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\10.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.62186533
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\11.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.48566857
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\12.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.46719396
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\13.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.19606407
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\14.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.31316766
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\15.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.27231553
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\16.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.28238174
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\17.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.29348302
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\18.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.62838525
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\19.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.68564814
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\20.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.67223924
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\21.jpg,RedRot sugarcane,val,16,16,RedRot sugarcane,0.44823137
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\22.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.6049239
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\23.jpg,RedRot sugarcane,val,16,16,RedRot sugarcane,0.3981018
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\24.jpg,RedRot sugarcane,val,16,16,RedRot sugarcane,0.44005993
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\25.jpg,RedRot sugarcane,val,16,16,RedRot sugarcane,0.41760847
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\26.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.42420173
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\27.jpg,RedRot sugarcane,val,16,16,RedRot sugarcane,0.40163258
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\28.jpg,RedRot sugarcane,val,16,16,RedRot sugarcane,0.40521336
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\29.jpg,RedRot sugarcane,val,16,16,RedRot sugarcane,0.46553612
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\3.jpg,RedRot sugarcane,val,16,16,RedRot sugarcane,0.19017287
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\30.jpg,RedRot sugarcane,val,16,16,RedRot sugarcane,0.4374025
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\31.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.4821074
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\32.jpg,RedRot sugarcane,val,16,16,RedRot sugarcane,0.3964506
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\33.jpg,RedRot sugarcane,val,16,16,RedRot sugarcane,0.43212828
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\34.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.48550883
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\35.jpg,RedRot sugarcane,val,16,16,RedRot sugarcane,0.5434642
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\36.jpg,RedRot sugarcane,val,16,16,RedRot sugarcane,0.4551728
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\37.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.46546182
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\38.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.46535662
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\39.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.19087829
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\4.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.51646596
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\40.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.49183002
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\41.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.4757483
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\42.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.46744695
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\43.jpg,RedRot sugarcane,val,16,16,RedRot sugarcane,0.15788831
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\44.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.14668028
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\45.jpg,RedRot sugarcane,val,16,16,RedRot sugarcane,0.13719346
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\46.jpg,RedRot sugarcane,val,16,16,RedRot sugarcane,0.13089205
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\47.jpg,RedRot sugarcane,val,16,16,RedRot sugarcane,0.11831858
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\48.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.19453125
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\49.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.24618697
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\5.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.51379055
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\50.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.18584816
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\51.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.21267198
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\52.jpg,RedRot sugarcane,val,16,16,RedRot sugarcane,0.16975196
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\53.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.17043395
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\54.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.16420084
R:\Developments\ARIS\Disease\Validation\RedRot sugarcane\55.jpg,RedRot sugarcane,val,16,17,RedRust sugarcane,0.22321121
